0:	learn: 10.7179333	test: 10.6498320	best: 10.6498320 (0)	total: 272ms	remaining: 2m 15s
1:	learn: 10.5343361	test: 10.4831366	best: 10.4831366 (1)	total: 540ms	remaining: 2m 14s
2:	learn: 10.3719761	test: 10.3373749	best: 10.3373749 (2)	total: 795ms	remaining: 2m 11s
3:	learn: 10.2284871	test: 10.2103033	best: 10.2103033 (3)	total: 1.06s	remaining: 2m 10s
4:	learn: 10.1027727	test: 10.0998065	best: 10.0998065 (4)	total: 1.34s	remaining: 2m 12s
5:	learn: 9.9933858	test: 10.0063281	best: 10.0063281 (5)	total: 1.59s	remaining: 2m 10s
6:	learn: 9.8927284	test: 9.9221089	best: 9.9221089 (6)	total: 1.85s	remaining: 2m 10s
7:	learn: 9.8069636	test: 9.8510090	best: 9.8510090 (7)	total: 2.1s	remaining: 2m 9s
8:	learn: 9.7267037	test: 9.7876121	best: 9.7876121 (8)	total: 2.37s	remaining: 2m 9s
9:	learn: 9.6536877	test: 9.7305321	best: 9.7305321 (9)	total: 2.64s	remaining: 2m 9s
10:	learn: 9.5875391	test: 9.6777393	best: 9.6777393 (10)	total: 2.89s	remaining: 2m 8s
11:	learn: 9.5304717	test: 9.6338353	best: 9.6338353 (11)	total: 3.15s	remaining: 2m 8s
12:	learn: 9.4743425	test: 9.5921275	best: 9.5921275 (12)	total: 3.4s	remaining: 2m 7s
13:	learn: 9.4211550	test: 9.5525721	best: 9.5525721 (13)	total: 3.67s	remaining: 2m 7s
14:	learn: 9.3730357	test: 9.5167264	best: 9.5167264 (14)	total: 3.96s	remaining: 2m 8s
15:	learn: 9.3281006	test: 9.4844502	best: 9.4844502 (15)	total: 4.26s	remaining: 2m 8s
16:	learn: 9.2890517	test: 9.4580369	best: 9.4580369 (16)	total: 4.56s	remaining: 2m 9s
17:	learn: 9.2509563	test: 9.4341871	best: 9.4341871 (17)	total: 4.84s	remaining: 2m 9s
18:	learn: 9.2179942	test: 9.4139247	best: 9.4139247 (18)	total: 5.12s	remaining: 2m 9s
19:	learn: 9.1851129	test: 9.3935525	best: 9.3935525 (19)	total: 5.39s	remaining: 2m 9s
20:	learn: 9.1519848	test: 9.3701463	best: 9.3701463 (20)	total: 5.68s	remaining: 2m 9s
21:	learn: 9.1218380	test: 9.3522972	best: 9.3522972 (21)	total: 5.96s	remaining: 2m 9s
22:	learn: 9.0953001	test: 9.3391042	best: 9.3391042 (22)	total: 6.23s	remaining: 2m 9s
23:	learn: 9.0680586	test: 9.3240132	best: 9.3240132 (23)	total: 6.52s	remaining: 2m 9s
24:	learn: 9.0421925	test: 9.3085657	best: 9.3085657 (24)	total: 6.8s	remaining: 2m 9s
25:	learn: 9.0171012	test: 9.2948402	best: 9.2948402 (25)	total: 7.04s	remaining: 2m 8s
26:	learn: 8.9952368	test: 9.2850931	best: 9.2850931 (26)	total: 7.31s	remaining: 2m 8s
27:	learn: 8.9695812	test: 9.2725788	best: 9.2725788 (27)	total: 7.55s	remaining: 2m 7s
28:	learn: 8.9457198	test: 9.2609198	best: 9.2609198 (28)	total: 7.81s	remaining: 2m 6s
29:	learn: 8.9260167	test: 9.2511674	best: 9.2511674 (29)	total: 8.05s	remaining: 2m 6s
30:	learn: 8.9031664	test: 9.2414088	best: 9.2414088 (30)	total: 8.32s	remaining: 2m 5s
31:	learn: 8.8834193	test: 9.2320001	best: 9.2320001 (31)	total: 8.58s	remaining: 2m 5s
32:	learn: 8.8653195	test: 9.2242220	best: 9.2242220 (32)	total: 8.84s	remaining: 2m 5s
33:	learn: 8.8453296	test: 9.2169170	best: 9.2169170 (33)	total: 9.11s	remaining: 2m 4s
34:	learn: 8.8244441	test: 9.2096436	best: 9.2096436 (34)	total: 9.38s	remaining: 2m 4s
35:	learn: 8.8077464	test: 9.2036218	best: 9.2036218 (35)	total: 9.64s	remaining: 2m 4s
36:	learn: 8.7905034	test: 9.1961628	best: 9.1961628 (36)	total: 9.92s	remaining: 2m 4s
37:	learn: 8.7740897	test: 9.1898701	best: 9.1898701 (37)	total: 10.2s	remaining: 2m 3s
38:	learn: 8.7582306	test: 9.1846185	best: 9.1846185 (38)	total: 10.4s	remaining: 2m 3s
39:	learn: 8.7416848	test: 9.1778746	best: 9.1778746 (39)	total: 10.7s	remaining: 2m 2s
