Default metric period is 5 because NDCG is/are not implemented for GPU
Metric NDCG:type=Base is not implemented on GPU. Will use CPU for metric computation, this could significantly affect learning time
Metric NDCG:type=Base is not implemented on GPU. Will use CPU for metric computation, this could significantly affect learning time
0:	total: 130ms	remaining: 1m 5s
1:	total: 251ms	remaining: 1m 2s
2:	total: 373ms	remaining: 1m 1s
3:	total: 492ms	remaining: 1m
4:	total: 621ms	remaining: 1m 1s
5:	total: 746ms	remaining: 1m 1s
6:	total: 874ms	remaining: 1m 1s
7:	total: 1.02s	remaining: 1m 2s
8:	total: 1.12s	remaining: 1m 1s
9:	total: 1.24s	remaining: 1m
10:	total: 1.36s	remaining: 1m
11:	total: 1.48s	remaining: 1m
12:	total: 1.6s	remaining: 1m
13:	total: 1.73s	remaining: 59.9s
14:	total: 1.84s	remaining: 59.7s
15:	total: 1.97s	remaining: 59.5s
16:	total: 2.08s	remaining: 59.3s
17:	total: 2.2s	remaining: 59s
18:	total: 2.32s	remaining: 58.9s
19:	total: 2.44s	remaining: 58.6s
20:	total: 2.56s	remaining: 58.4s
21:	total: 2.68s	remaining: 58.2s
22:	total: 2.79s	remaining: 58s
23:	total: 2.91s	remaining: 57.8s
24:	total: 3.04s	remaining: 57.7s
25:	total: 3.18s	remaining: 57.9s
26:	total: 3.29s	remaining: 57.7s
27:	total: 3.41s	remaining: 57.5s
28:	total: 3.53s	remaining: 57.3s
29:	total: 3.64s	remaining: 57.1s
30:	total: 3.76s	remaining: 56.9s
31:	total: 3.88s	remaining: 56.7s
32:	total: 4s	remaining: 56.6s
33:	total: 4.13s	remaining: 56.5s
34:	total: 4.25s	remaining: 56.5s
35:	total: 4.37s	remaining: 56.3s
36:	total: 4.48s	remaining: 56.1s
37:	total: 4.62s	remaining: 56.1s
38:	total: 4.73s	remaining: 56s
39:	total: 4.85s	remaining: 55.8s
40:	total: 4.98s	remaining: 55.8s
41:	total: 5.1s	remaining: 55.6s
42:	total: 5.24s	remaining: 55.7s
43:	total: 5.39s	remaining: 55.8s
44:	total: 5.51s	remaining: 55.7s
45:	total: 5.63s	remaining: 55.5s
46:	total: 5.75s	remaining: 55.4s
47:	total: 5.87s	remaining: 55.3s
48:	total: 6s	remaining: 55.3s
49:	total: 6.13s	remaining: 55.2s
50:	total: 6.25s	remaining: 55s
51:	total: 6.38s	remaining: 54.9s
52:	total: 6.5s	remaining: 54.8s
53:	total: 6.62s	remaining: 54.7s
54:	total: 6.74s	remaining: 54.5s
55:	total: 6.86s	remaining: 54.4s
56:	total: 6.99s	remaining: 54.3s
57:	total: 7.11s	remaining: 54.2s
58:	total: 7.24s	remaining: 54.1s
59:	total: 7.37s	remaining: 54s
60:	total: 7.52s	remaining: 54.1s
61:	total: 7.64s	remaining: 54s
62:	total: 7.76s	remaining: 53.8s
63:	total: 7.88s	remaining: 53.7s
64:	total: 8.04s	remaining: 53.8s
65:	total: 8.16s	remaining: 53.7s
66:	total: 8.29s	remaining: 53.6s
67:	total: 8.41s	remaining: 53.4s
68:	total: 8.53s	remaining: 53.3s
69:	total: 8.65s	remaining: 53.1s
70:	total: 8.77s	remaining: 53s
71:	total: 8.89s	remaining: 52.9s
72:	total: 9.05s	remaining: 52.9s
73:	total: 9.18s	remaining: 52.8s
74:	total: 9.31s	remaining: 52.8s
75:	total: 9.44s	remaining: 52.7s
76:	total: 9.56s	remaining: 52.5s
77:	total: 9.71s	remaining: 52.5s
78:	total: 9.83s	remaining: 52.4s
79:	total: 9.97s	remaining: 52.3s
