0:	learn: 10.6994387	test: 10.6323175	best: 10.6323175 (0)	total: 84.1ms	remaining: 42s
1:	learn: 10.4923962	test: 10.4479086	best: 10.4479086 (1)	total: 164ms	remaining: 40.8s
2:	learn: 10.3115971	test: 10.2870246	best: 10.2870246 (2)	total: 242ms	remaining: 40.1s
3:	learn: 10.1525774	test: 10.1489440	best: 10.1489440 (3)	total: 320ms	remaining: 39.7s
4:	learn: 10.0151078	test: 10.0310669	best: 10.0310669 (4)	total: 398ms	remaining: 39.4s
5:	learn: 9.8935969	test: 9.9299274	best: 9.9299274 (5)	total: 475ms	remaining: 39.1s
6:	learn: 9.7843921	test: 9.8404559	best: 9.8404559 (6)	total: 550ms	remaining: 38.7s
7:	learn: 9.6886016	test: 9.7648510	best: 9.7648510 (7)	total: 626ms	remaining: 38.5s
8:	learn: 9.6027897	test: 9.6996638	best: 9.6996638 (8)	total: 710ms	remaining: 38.7s
9:	learn: 9.5250021	test: 9.6439701	best: 9.6439701 (9)	total: 784ms	remaining: 38.4s
10:	learn: 9.4523752	test: 9.5906054	best: 9.5906054 (10)	total: 870ms	remaining: 38.7s
11:	learn: 9.3852980	test: 9.5427958	best: 9.5427958 (11)	total: 953ms	remaining: 38.8s
12:	learn: 9.3244519	test: 9.5011218	best: 9.5011218 (12)	total: 1.03s	remaining: 38.7s
13:	learn: 9.2703905	test: 9.4646421	best: 9.4646421 (13)	total: 1.1s	remaining: 38.4s
14:	learn: 9.2187844	test: 9.4304595	best: 9.4304595 (14)	total: 1.18s	remaining: 38s
15:	learn: 9.1690277	test: 9.3980034	best: 9.3980034 (15)	total: 1.25s	remaining: 37.7s
16:	learn: 9.1258107	test: 9.3729504	best: 9.3729504 (16)	total: 1.32s	remaining: 37.4s
17:	learn: 9.0839691	test: 9.3485326	best: 9.3485326 (17)	total: 1.39s	remaining: 37.1s
18:	learn: 9.0453205	test: 9.3282600	best: 9.3282600 (18)	total: 1.46s	remaining: 37s
19:	learn: 9.0081657	test: 9.3099204	best: 9.3099204 (19)	total: 1.53s	remaining: 36.9s
20:	learn: 8.9722757	test: 9.2919537	best: 9.2919537 (20)	total: 1.62s	remaining: 36.9s
21:	learn: 8.9393139	test: 9.2755581	best: 9.2755581 (21)	total: 1.7s	remaining: 36.9s
22:	learn: 8.9079598	test: 9.2602227	best: 9.2602227 (22)	total: 1.77s	remaining: 36.7s
23:	learn: 8.8789460	test: 9.2481133	best: 9.2481133 (23)	total: 1.84s	remaining: 36.5s
24:	learn: 8.8508569	test: 9.2363918	best: 9.2363918 (24)	total: 1.91s	remaining: 36.2s
25:	learn: 8.8244201	test: 9.2262478	best: 9.2262478 (25)	total: 1.99s	remaining: 36.2s
26:	learn: 8.7998660	test: 9.2146708	best: 9.2146708 (26)	total: 2.11s	remaining: 36.9s
27:	learn: 8.7748652	test: 9.2030977	best: 9.2030977 (27)	total: 2.26s	remaining: 38.1s
28:	learn: 8.7485690	test: 9.1927353	best: 9.1927353 (28)	total: 2.41s	remaining: 39.1s
29:	learn: 8.7252578	test: 9.1850074	best: 9.1850074 (29)	total: 2.55s	remaining: 40s
30:	learn: 8.7028421	test: 9.1764252	best: 9.1764252 (30)	total: 2.62s	remaining: 39.6s
31:	learn: 8.6780195	test: 9.1668408	best: 9.1668408 (31)	total: 2.7s	remaining: 39.5s
32:	learn: 8.6564098	test: 9.1593322	best: 9.1593322 (32)	total: 2.77s	remaining: 39.2s
33:	learn: 8.6362948	test: 9.1534268	best: 9.1534268 (33)	total: 2.84s	remaining: 38.9s
34:	learn: 8.6158190	test: 9.1476711	best: 9.1476711 (34)	total: 2.97s	remaining: 39.5s
35:	learn: 8.5955121	test: 9.1406908	best: 9.1406908 (35)	total: 3.12s	remaining: 40.2s
36:	learn: 8.5768379	test: 9.1356288	best: 9.1356288 (36)	total: 3.27s	remaining: 40.9s
37:	learn: 8.5575132	test: 9.1293967	best: 9.1293967 (37)	total: 3.34s	remaining: 40.6s
38:	learn: 8.5392807	test: 9.1241512	best: 9.1241512 (38)	total: 3.41s	remaining: 40.3s
39:	learn: 8.5211322	test: 9.1184248	best: 9.1184248 (39)	total: 3.48s	remaining: 40s
40:	learn: 8.5026304	test: 9.1135545	best: 9.1135545 (40)	total: 3.54s	remaining: 39.7s
41:	learn: 8.4853637	test: 9.1098936	best: 9.1098936 (41)	total: 3.61s	remaining: 39.4s
42:	learn: 8.4660113	test: 9.1064438	best: 9.1064438 (42)	total: 3.68s	remaining: 39.1s
43:	learn: 8.4498251	test: 9.1033907	best: 9.1033907 (43)	total: 3.75s	remaining: 38.9s
44:	learn: 8.4318884	test: 9.0979359	best: 9.0979359 (44)	total: 3.83s	remaining: 38.7s
45:	learn: 8.4149063	test: 9.0939689	best: 9.0939689 (45)	total: 3.9s	remaining: 38.5s
